Subject,Type,Title,ID_or_Link,Platform
BTR 2.0,notes,General Physiology BTR 2.0,https://drive.google.com/file/d/1OMNiHRmgGQv0xc-B9rSeYtJKI-5isTyI/view?usp=drivesdk,Other
BTR 2.0,notes,General Pathology BTR 2.0,https://drive.google.com/file/d/1iAp90bnBkB5VYPaAvBJRb4hLUtrqyVV8/view?usp=drivesdk,Other
BTR 2.0,notes,General Pharmacology BTR 2.0,https://drive.google.com/file/d/1tw1ote6fDYQoSPnXk7edLNF8lWN-ZJqp/view?usp=drivesdk,Other
BTR 2.0,notes,Anatomy BTR 2.0,https://drive.google.com/file/d/1VG7fPgELT1ockBGj1IYcsqpzkjrMgwx_/view?usp=drivesdk,Other
BTR 2.0,notes,Surgery (Part 1) BTR 2.0,https://drive.google.com/file/d/1X4U5XQrc7zTW9rct5EU3BS22_3C_Rh0M/view?usp=drivesdk,Other
BTR 2.0,notes,Surgery (Part 2) BTR 2.0,https://drive.google.com/file/d/1c6NXtr0HBR6VOqqQm0zhVj9P8N8fw8bT/view?usp=drivesdk,Other
BTR 2.0,notes,PSM BTR 2.0,https://drive.google.com/file/d/1etl61usUmF-wwYOPimBVzxW-ctaQw1Xb/view?usp=drivesdk,Other
BTR 2.0,notes,OBG BTR 2.0,https://drive.google.com/file/d/1JRdR0z-pTvRiJgFsbKP9IYqmU4TvIdZc/view?usp=drivesdk,Other
BTR 2.0,notes,Radiology BTR 2.0,https://drive.google.com/file/d/1opgwzoROFUr0nSG_cbhiBGuWLGWdvLj9/view?usp=drivesdk,Other
BTR 2.0,notes,Anesthesia BTR 2.0,https://drive.google.com/file/d/16V88ncuva9M-9Nc-tkW0zgByWo_KohpE/view?usp=drivesdk,Other
BTR 2.0,notes,Psychiatry BTR 2.0,https://drive.google.com/file/d/1g3FMz8dt0985UxCtsbnOdXZJJT4xk1Un/view?usp=drivesdk,Other
BTR 2.0,notes,Orthopedics BTR 2.0,https://drive.google.com/file/d/1zjSjFir20LVwRMnaLk4BiO8sml2tFvIi/view?usp=drivesdk,Other
BTR 2.0,notes,Dermatology BTR 2.0,https://drive.google.com/file/d/1lywSneDNHrZMOXjZ12BChFg334vAtUNC/view?usp=drivesdk,Other
BTR 2.0,notes,ENT BTR 2.0,https://drive.google.com/file/d/1C3SgWYav9y23z_3zyVIhDF6ZjIo1EEpn/view?usp=drivesdk,Other
BTR 2.0,notes,Forensic Medicine BTR 2.0,https://drive.google.com/file/d/1NLn586_0LOSON3W9nkD5xfSFG6Pb-ULM/view?usp=drivesdk,Other
BTR 2.0,notes,Ophthalmology BTR 2.0,https://drive.google.com/file/d/11Jjo4xCfSXoergq2G0_WY4fujZkDLOi1/view?usp=drivesdk,Other
Ophthalmology,notes,A K Khurana Opthalmology 7th Edition,https://drive.google.com/file/d/1kwFr6o4J58ZyvJA5zb_G919SVOPKYfVQ/view?usp=drivesdk,Other
,,,✅ Playlist Imported,
Pediatrics,video,1  Assessment of Growth and Growth Charts,https://youtu.be/Ecnsc0Sy_CU,
Pediatrics,video,2  Short Stature and Tall Stature,https://youtu.be/KTxV3Hn46WE,
Pediatrics,video,3  Normal and Abnormal Dentition,https://youtu.be/5i795MNzQMA,
Pediatrics,video,4  Anthropometric Parameters and Their Interpretation,https://youtu.be/KuOUfxhGHaU,
Pediatrics,video,5  Abnormalities of Head Size and Shape,https://youtu.be/U0Vo28-bP-c,
Pediatrics,video,6  Puberty and Adolescence,https://youtu.be/fDpaLbO-zgU,
Pediatrics,video,7  Developmental Milestones,https://youtu.be/FQevH402wKg,
Pediatrics,video,8  Abnormalities of Development,https://youtu.be/Zg2XZMAYmQo,
Pediatrics,video,9  Important Terminologies,https://youtu.be/xDiyx5QGvfM,
Pediatrics,video,10  Primitive Neonatal Reflexes,https://youtu.be/tdHcqgQs_vs,
Pediatrics,video,11  Neonatal Resuscitation,https://youtu.be/_6YwGGkbHkc,
Pediatrics,video,12  Perinatal Asphyxia,https://youtu.be/2KzPVX22eG8,
Pediatrics,video,13  Neonatal Sepsis,https://youtu.be/4doBADsotSE,
Pediatrics,video,14  Neonatal Hypothermia,https://youtu.be/R1Jg4uuoe8k,
Pediatrics,video,15  Neonatal Hypoglycemia,https://youtu.be/_2jm9ipsIPw,
Pediatrics,video,16  Respiratory Disorders in Neonates,https://youtu.be/Za7GFqScuwI,
Pediatrics,video,17  Necrotising Entercolitis,https://youtu.be/-X5bGjB_4Eg,
Pediatrics,video,18  Erythroblastosis Fetalis,https://youtu.be/a_-OudbvGTc,
Pediatrics,video,19  Neonatal Jaundice,https://youtu.be/T98iTS8s8jk,
Pediatrics,video,20  Preterm Neonate,https://youtu.be/DT2zj4NUekM,
Pediatrics,video,21  Micronutrients in Health and Disease,https://youtu.be/soUT93ZxjOo,
Pediatrics,video,22  Malnutrition,https://youtu.be/Qtw_Bk1etm0,
Pediatrics,video,23  Breastfeeding,https://youtu.be/QFm53wYw2aQ,
Pediatrics,video,24  Intravenous Fluids In Children,https://youtu.be/HxggY5V-z04,
Pediatrics,video,25  Disorders of Sodium and Potassium,https://youtu.be/G7SskZ4oxYc,
Pediatrics,video,26  Body Composition and Acid Base Balance,https://youtu.be/biK0wwtrwJ0,
Pediatrics,video,27  Important Genetic Syndromes,https://youtu.be/4LxyIy4OH8U,
Pediatrics,video,28  Types of Genetic Disorders,https://youtu.be/XX4CwS_uV_s,
Pediatrics,video,29  Disorders of Carbohydrate Metabolism,https://youtu.be/v1NZ6ZJLLek,
Pediatrics,video,30  Disorders of Amino Acid Metabolism,https://youtu.be/nzTZKAGGNf4,
Pediatrics,video,31  Lysosomal Storage Diseases MUX,https://youtu.be/-sjUzxoRNG8,
Pediatrics,video,32  Vasculatic Disorders in Children,https://youtu.be/1--uK7ME9g8,
Pediatrics,video,33  Primary Immunodeficiency Disorders,https://youtu.be/nwj1UAJ6yzY,
Pediatrics,video,34  Important Viral Diseases in Children,https://youtu.be/xGLmmeyrV8g,
Pediatrics,video,35  Important Bacterial Diseases in Children,https://youtu.be/ZAdhy2e2H0w,
Pediatrics,video,36  Congenital Infection,https://youtu.be/oOsDvolgXeo,
Pediatrics,video,37  General Concept of Immunization & Special Situations,https://youtu.be/3YxSjALuVPQ,
Pediatrics,video,38  Individual Vaccines,https://youtu.be/qUtJaybCStU,
Pediatrics,video,39  Fetal Circulation and Classification of Congenital Hear,https://youtu.be/0lHzDYOhthQ,
Pediatrics,video,40  Acute Rheumatic Fever,https://youtu.be/vAfTuOYhpRY,
Pediatrics,video,41  Tetralogy of Fallot TOF,https://youtu.be/Ftcv-jMptD4,
Pediatrics,video,42  Important Acyanotic Congenital Heart Diseases,https://youtu.be/oA8v1NY9BDo,
Pediatrics,video,43  Other Congenital Heart Diseases,https://youtu.be/QP0KxG6Sjco,
Pediatrics,video,44  Important Hematological Disorders in Children,https://youtu.be/zvZbTheXLCM,
Pediatrics,video,45  Bleeding & Coagulation Disorders in Children,https://youtu.be/xYnAu1W-YQA,
Pediatrics,video,46  Hematological Malignancies in Children,https://youtu.be/mlQ_AUJnm7I,
Pediatrics,video,47  Tumors of Infancy and Childhood,https://youtu.be/8B_ML2K41bU,
Pediatrics,video,48  Disorders of Gastrointestinal System including Diarrhea,https://youtu.be/a-Z7UdNeEHQ,
Pediatrics,video,49  Pediatric Liver Disorders,https://youtu.be/SN06U3i2MDA,
Pediatrics,video,50  Respiratory Disorders in Children,https://youtu.be/y9lFujR3BzM,
Pediatrics,video,51  Infections of Airways & Lungs,https://youtu.be/_OuDhZWuFHE,
Pediatrics,video,52  Bronchial Asthma in Children,https://youtu.be/sEmYUkE4k9Y,
Pediatrics,video,53  Cystic Fibrosis,https://youtu.be/Km3r8l79fp0,
Pediatrics,video,54  Normal Structure and Function of Kidney in Children,https://youtu.be/_hlRPtxfqEY,
Pediatrics,video,55  Congenital Abnormalities of Genitourinary Tract,https://youtu.be/rTgUl_Vv4Rc,
Pediatrics,video,56  Obstructive and Infective Disorders of Urinary Tract,https://youtu.be/1ID9GKSmaIo,
Pediatrics,video,57  Acute and Chronic Kidney Diseases,https://youtu.be/ksBRLOgEjVc,
Pediatrics,video,58  Renal Tubular Disorders,https://youtu.be/zIbscm9Oms8,
Pediatrics,video,59  Nephritic and Nephrotic Syndromes,https://youtu.be/FBPZ5dk9c0w,
Pediatrics,video,60  Congenital CNS Malformations and Hydrocephalus,https://youtu.be/N3VjSW_hnTs,
Pediatrics,video,61  Seizures in Children,https://youtu.be/MDi1vhwJAdQ,
Pediatrics,video,62  Disorders with CNS Involvement and Brain Death,https://youtu.be/VctGHnT_oMs,
Pediatrics,video,63  Important Disorders Involving Bones,https://youtu.be/Ya8abtMC5tM,
Pediatrics,video,64  Disorders involving Muscles in Children,https://youtu.be/ucQKBAl9bZQ,
Pediatrics,video,65  Rickets,https://youtu.be/L-zFHtW-seA,
Pediatrics,video,66  Disorders of Pituitary,https://youtu.be/M6nChhDRJOE,
Pediatrics,video,67  Disorders of Thyroid in Children,https://youtu.be/9duhHdHbU9w,
Pediatrics,video,68  Adrenal Disorders,https://youtu.be/VVWLlEswXjo,
Pediatrics,video,69  Disorders of Sexual Development,https://youtu.be/JBxfR6iLd68,
Pediatrics,video,70  Disorders of Puberty,https://youtu.be/o1C67wVVodQ,
Pediatrics,video,71  Type 1 Diabetes Mellitus in Children,https://youtu.be/oJemjRIX_LU,
Pediatrics,video,72  Childhood Obesity,https://youtu.be/rcxPOfYa6sk,
Pediatrics,video,73  Common Childhood Poisonings,https://youtu.be/Fs-GgPvPBoQ,
,,,✅ Playlist Imported,
Pathology,video,01 Approach to Pathology Specimen,https://youtu.be/4UEA8FjNxrs,
Pathology,video,02 Gangrene of large intestine,https://youtu.be/7bMq7ypm6A0,
Pathology,video,03 Cardiac Hypertrophy,https://youtu.be/io0dsspGlPg,
Pathology,video,04 Non Healing ulcer of foot,https://youtu.be/mlR8vcQQKJE,
Pathology,video,05 Difference between liver and spleen,https://youtu.be/FgKjd4Vc6aI,
Pathology,video,06 Testicular torsion,https://youtu.be/O1kvB41yoS4,
Pathology,video,07 Congestive Splenomegaly,https://youtu.be/PuzNM-L1gpg,
Pathology,video,08 Trichobezor,https://youtu.be/dUjvgQFUrmY,
Pathology,video,09 Lung milliary T B,https://youtu.be/ma9UpkHBiTo,
Pathology,video,10 Gall Bladder Carcinoma,https://youtu.be/4265X6DhXnU,
Pathology,video,11 Burkitt Lymphoma,https://youtu.be/YpjmyydZa6o,
Pathology,video,12 Intestinal Adenocarcinoma,https://youtu.be/VD9mMHYxVnE,
Pathology,video,13 Liver Cirrhosis,https://youtu.be/jxsu9HhVpWo,
Pathology,video,14 Renal cell carcinoma,https://youtu.be/SN_daxY_3wA,
Pathology,video,15 Ovarian carcinoma,https://youtu.be/NswpUDFMNwU,
Pathology,video,16 Leiomyoma,https://youtu.be/3V8Me1KDJMs,
Pathology,video,17 Leiomyoma of Uterus,https://youtu.be/67zn9L8fxEA,
Pathology,video,18 Leomyosarcoma of uterus,https://youtu.be/zvc64w66_l4,
Pathology,video,19 Fibroadenoma of breast,https://youtu.be/Toe9STS8faI,
Pathology,video,20 Breast cancer,https://youtu.be/6REzONcAiyQ,
Pathology,video,21 Seminoma,https://youtu.be/szeLD5MPJ2c,
Pathology,video,22 Anecephaly,https://youtu.be/HUFMC6Fu9aw,
Pathology,video,23 Cellular adaptation,https://youtu.be/Syrq7dC0aAk,
Pathology,video,24 Cell injury and necrosis,https://youtu.be/U0ABMYrG6fI,
Pathology,video,25 Apoptosis and other form of cellular death,https://youtu.be/Xkswm5bHFb0,
Pathology,video,26 Intracellular accumulation,https://youtu.be/iYFLfi7ryg0,
Pathology,video,27 Cell ageing,https://youtu.be/lILFH6BE28Q,
Pathology,video,28 Basics of inflammation,https://youtu.be/xTvkKlk9rOU,
Pathology,video,29 Acute Inflammation,https://youtu.be/HqckKawo4C0,
Pathology,video,30 Inflammatory mediators,https://youtu.be/MIsOiMsw1zM,
Pathology,video,31 Chronic inflammation and wound healing,https://youtu.be/P7hbDQ3P-ks,
Pathology,video,32 Edema and congestion,https://youtu.be/B36Rdo5loxQ,
Pathology,video,33 Thrombus,https://youtu.be/gmCtn6xPKPU,
Pathology,video,34 Infarct,https://youtu.be/WpIdy-O0L7Q,
Pathology,video,35 Embolus,https://youtu.be/CdwkWskvJIs,
Pathology,video,36 Shock,https://youtu.be/a3jRsqipxZ0,
Pathology,video,37 Basics and Pedigree,https://youtu.be/Bdg2Yk00UO0,
Pathology,video,38 Mendelian Disorder,https://youtu.be/ALH9XrItLDQ,
Pathology,video,39 Marfan syndrome,https://youtu.be/Ael0DWBMNUU,
Pathology,video,40 Non Mendelian inheritance,https://youtu.be/MoEpqR9mUgw,
Pathology,video,41 Chromosomal disorders,https://youtu.be/3fXmZGUtnAU,
Pathology,video,42 Genetic Diagnosis,https://youtu.be/xRJ3HkfqmSU,
Pathology,video,43 Basics of immunology,https://youtu.be/s8aclKtVens,
Pathology,video,44 Hypersensitivity reaction part 1,https://youtu.be/gh4t-XKYRtM,
Pathology,video,45 Hypersensitivity reaction part 2,https://youtu.be/8YGZA7gn9Ic,
Pathology,video,46 Autoimmune disorders,https://youtu.be/Bb2335swvyA,
Pathology,video,47 Sjogren's syndrome,https://youtu.be/X6MGHbNY1zU,
Pathology,video,48 Graft rejection,https://youtu.be/lEdmS15GxPg,
Pathology,video,49 Amyloidosis,https://youtu.be/0D2M1CtYNCk,
Pathology,video,50 Hiv,https://youtu.be/OEzYtxqxgBc,
Pathology,video,51 Basics of neoplasia,https://youtu.be/uQFOWLapq-4,
Pathology,video,52 Protooncogene and tumor suppressor gene,https://youtu.be/EH8zrM5M9xA,
Pathology,video,53 Warburg effect and evasion of immunity,https://youtu.be/qIGMVDKe0xo,
Pathology,video,54 Angiogenesis and metastasis,https://youtu.be/jCIO1B4pPnc,
Pathology,video,55 Carcinogens and clinical aspect,https://youtu.be/rvifGepTuTA,
Pathology,video,56 Pattern in neoplasia,https://youtu.be/Ixins99XTG0,
Pathology,video,57 Basics and Classification of anemia,https://youtu.be/ZahmTXC67xQ,
Pathology,video,58 RBC membrane defect,https://youtu.be/nFDU95xagnQ,
Pathology,video,59 RBC enzyme defect and PNH,https://youtu.be/wtVp01s0558,
Pathology,video,60 Sickle cell anemia,https://youtu.be/zhtWgQmqY4c,
Pathology,video,61 Thalassemia,https://youtu.be/Vm10CezPWaA,
Pathology,video,62 Autoimmune hemolytic anemia,https://youtu.be/1Djl5hsKupU,
Pathology,video,63 Iron deficiency anemia,https://youtu.be/xiE8wfsm5nU,
Pathology,video,64 Megaloblastic anemia,https://youtu.be/xcDaVfD8tIk,
Pathology,video,65 Hypoproliferative Anemia,https://youtu.be/luHQKmAEjUk,
Pathology,video,66 RBC Images,https://youtu.be/dnQYKFTC1Kk,
Pathology,video,67 B cell journey,https://youtu.be/b-dRLcpQAuo,
Pathology,video,68 Nhl part1,https://youtu.be/k3uSrOXiTfk,
Pathology,video,69 NHL part 2,https://youtu.be/DA6jYAGPGTI,
Pathology,video,70 Hodgkin Lymphoma,https://youtu.be/AFdzW8JVdgE,
Pathology,video,71 Acute lymphoid leukemia,https://youtu.be/G4116sbZoZQ,
Pathology,video,72 Acute myeloid leukemia,https://youtu.be/yaVxuIQ1z0M,
Pathology,video,73 Myeloproliferative neoplasm,https://youtu.be/tIiM3I8gKfA,
Pathology,video,74 Plasma cell neoplasms,https://youtu.be/povJbK5eHJU,
Pathology,video,75 Approach to bleeding disorder,https://youtu.be/NLy289mBydI,
Pathology,video,76 Bleeding and coagulation disorder,https://youtu.be/aFqVOHRAnvU,
Pathology,video,77 Blood grouping &typing&vacutainer,https://youtu.be/xSIEwz1F3B8,
Pathology,video,78 Blood transfusion reaction,https://youtu.be/et5tCMZbhEc,
Pathology,video,79 Histology and arteriosclerosis,https://youtu.be/NkZo0cg0moQ,
Pathology,video,80 Aneurysm and dissection,https://youtu.be/t-L9Eg2NhEk,
Pathology,video,81 Vasculitis part 1,https://youtu.be/uX7cPca3QYg,
Pathology,video,82 Vasculitis part 2,https://youtu.be/YleQZIiD3ds,
Pathology,video,83 Vascular Tumors,https://youtu.be/MxlYXj6uV88,
Pathology,video,84 Postmortem changes in MI,https://youtu.be/nHxeOpVvo48,
Pathology,video,85 Valvular heart disease,https://youtu.be/6FRIHZ8Lbwc,
Pathology,video,86 Cardiomyopathy,https://youtu.be/NYMcPT9l4Tk,
Pathology,video,87 Heart failure,https://youtu.be/6TSo2lvBU14,
Pathology,video,88 Lungs ARDS,https://youtu.be/CSZVFWES38s,
Pathology,video,89 Obstructive and restrictive lung disease,https://youtu.be/XkjuWWi5B9I,
Pathology,video,90 Penumonia,https://youtu.be/1nD422E-hX0,
Pathology,video,91 Asthma and Bronchiectasis,https://youtu.be/K-h7_99RqiM,
Pathology,video,92 Lung Carcinoma,https://youtu.be/CCK89n6DfjA,
Pathology,video,93 Salivary gland and esophagus neoplasm,https://youtu.be/lwK55IwsuHQ,
Pathology,video,94 Gastritis,https://youtu.be/2G2u0roMohA,
Pathology,video,95 Gastric tumors,https://youtu.be/un1T0KpkSw4,
Pathology,video,96 Intestine   Inflammatory disorder,https://youtu.be/7DgKzBVNhUE,
Pathology,video,97 Intestine   Neoplasm,https://youtu.be/nn6UClTZF_E,
Pathology,video,98 jaundice and bilirubin metabolism,https://youtu.be/hGrWvKPMXTw,
Pathology,video,99 Portal Hypertension,https://youtu.be/xrLuvvOkz7o,
Pathology,video,100 Pancreatitis,https://youtu.be/YMDWYz_SzTE,
Pathology,video,101 Hepatobiliary tumors,https://youtu.be/OMlWDfNk38U,
Pathology,video,102 Pancreaticobiliary lesions,https://youtu.be/x8EraREHNEA,
Pathology,video,103 Hepatitis and metabolic liver disease,https://youtu.be/2RGE7wZ-_ao,
Pathology,video,104 Glomerulonephritis part 1,https://youtu.be/f3QenudeRbk,
Pathology,video,105 Glomerulonephritis part 2,https://youtu.be/Il0V7LXEOA4,
Pathology,video,106 Vascular and cystic disease of kidney,https://youtu.be/ZDWaS7imkG0,
Pathology,video,107 Renal failure and AKI,https://youtu.be/RVbdb9-DsI4,
Pathology,video,108 Tubulo interstitial disease,https://youtu.be/o4FrsGS0irI,
Pathology,video,109 Renal tumors,https://youtu.be/htd8PU7MZUA,
Pathology,video,110 Basics of thyroid disorder,https://youtu.be/MNs8IeWvnq0,
Pathology,video,111 Thyroid lesions,https://youtu.be/JnhCMMYz4V0,
Pathology,video,112 Adrenal and pituitary glands,https://youtu.be/0zPiDrmTI34,
Pathology,video,113 Cushing syndromes,https://youtu.be/Ch454EpZ_jg,
Pathology,video,114 Diabetes mellitus,https://youtu.be/ykkA_s5iM4o,
Pathology,video,115 Prostate and testis,https://youtu.be/FagZ9pn_UQo,
Pathology,video,116 Testicular tumor,https://youtu.be/6sKe-ag80RI,
Pathology,video,117 Cervix,https://youtu.be/_Cz4TCLUfQ8,
Pathology,video,118 Endometrium,https://youtu.be/Zz9fGcpbgdA,
Pathology,video,119 Leiomyoma and Leomyosarcoma,https://youtu.be/Ua88BZ4zXYE,
Pathology,video,120 Ovarian Tumors,https://youtu.be/uoBk5LOSCoU,
Pathology,video,121 Gestational trophoblastic disease,https://youtu.be/LHEyerAnOLA,
Pathology,video,122 Breast pathology,https://youtu.be/pwVDmo_biHU,
Pathology,video,123 Cns tumors,https://youtu.be/dGrkt8HTPN0,
Pathology,video,124 Normal bone and fracture healing,https://youtu.be/Nd2H4YmJets,
Pathology,video,125 Rheumatoid arthritis,https://youtu.be/Kw7r0vTLROg,
Pathology,video,126 Paget's disease,https://youtu.be/aLq9IRAu7aA,
Pathology,video,127 Bone and soft tissue tumor,https://youtu.be/ht2dGty7MLA,
Pathology,video,128 Nevus melanoma,https://youtu.be/83iMwZHXYrs,
Pathology,video,129 BCC and SCC,https://youtu.be/wh0GgytFVfA,
Pathology,video,130 Role of pathologist in diagnosis,https://youtu.be/zWUuttB70uo,
Pathology,video,131 Cytology,https://youtu.be/PFk1b5W5h7E,
,,,✅ Playlist Imported,
PSM,video,01 Concept of health,https://youtu.be/0XxWeIoXnIA,
PSM,video,02 Concept of disease causation and control,https://youtu.be/9GIaHEQeA4o,
PSM,video,03 Health and disability indicators,https://youtu.be/SAd3_WB3u-U,
PSM,video,04 Health and developmental indices,https://youtu.be/-5bpYVoLy1Q,
PSM,video,05 Basics in epidemiology,https://youtu.be/V3p8WTGTd6o,
PSM,video,06 Descriptive Epidemiology,https://youtu.be/Ixn-EfDF81Q,
PSM,video,07 Analyytical Epidemiology,https://youtu.be/R_z14NocH-c,
PSM,video,08 Advance analytical study design,https://youtu.be/OFq5rhZi4pg,
PSM,video,09 Experimental epidemiology,https://youtu.be/zSmQKb99gW8,
PSM,video,10 Evidence based medicine,https://youtu.be/M_tIiQtrVXU,
PSM,video,11 Bias and Casuality numerical problem,https://youtu.be/XOHxh50peG8,
PSM,video,12 Screening of Disease,https://youtu.be/fcL2zq1P89A,
PSM,video,13 Determinant in screening of disease,https://youtu.be/5BiaLSn4BJ0,
PSM,video,14 Advance concept in screening of disease,https://youtu.be/O7zH_VZIyM8,
PSM,video,15 Introduction to data in Biostatics,https://youtu.be/xSCaymnPEeQ,
PSM,video,16 Measures of central tendency,https://youtu.be/B2eT41AeWHQ,
PSM,video,17 Normal distribution curve,https://youtu.be/csgqSBaFkrQ,
PSM,video,18 Concept of probability value,https://youtu.be/G96v4hFu3vM,
PSM,video,19 Test of significance,https://youtu.be/9YUq3xdNQUA,
PSM,video,"20 Correction , Regression , Skew",https://youtu.be/rDAweTEUyfE,
PSM,video,21 Sampling method and calculation,https://youtu.be/MTTG1NOaWEU,
PSM,video,22 Probability and tiles,https://youtu.be/Zq81iPkg6Us,
PSM,video,23 Graphs,https://youtu.be/lpOJQ7J6nC4,
PSM,video,24 Biostats review and QA round,https://youtu.be/DdfI8bQPgG8,
PSM,video,25 Infectious disease epdemiology Part 1,https://youtu.be/TInS84VtJ-A,
PSM,video,26 Infectious disease epdemiology Part 2,https://youtu.be/s5oIqF_tUO4,
PSM,video,27 Infectious disease epdemiology Part 3,https://youtu.be/m4ELoDOMRJY,
PSM,video,28 Small Pox and Chicken Pox,https://youtu.be/V80xIjHmiH8,
PSM,video,"29 Measles, Mumps , Rubella",https://youtu.be/JngQ15i-PdI,
PSM,video,"30 Flu , Diphteria , Pertussis",https://youtu.be/kQWcEj9pfK0,
PSM,video,31 Cholera and Diarrhoeal Disease Control program,https://youtu.be/ehDPhxytqNs,
PSM,video,32 Typhoid and Amoebiasis,https://youtu.be/UpG_Qh1qW_E,
PSM,video,33 Hepatitis,https://youtu.be/d5lzigjykWk,
PSM,video,34 Soil transmitted helminthic infection,https://youtu.be/j-LH_ZIBZYo,
PSM,video,"35 Plague , Yellow fever ,KFD",https://youtu.be/eV3cUHsGGOo,
PSM,video,36 Zoonoses and Rabies,https://youtu.be/58op-bkG2k4,
PSM,video,37 Tetanus,https://youtu.be/dhHwm8XT9k8,
PSM,video,38 Rickettsia,https://youtu.be/olY1o_rQOOU,
PSM,video,"39 Ebola , Zika, Niphah",https://youtu.be/bwMGC_mzvrM,
PSM,video,40 Non Communicable Disease,https://youtu.be/bwNrkj8UsTU,
PSM,video,41 Health care system in india,https://youtu.be/q24mUXYbPag,
PSM,video,42 TB Epidemiology and Diagnosis,https://youtu.be/_2pdEmNYV90,
PSM,video,43 NTEP   Diagnosis and Treatment,https://youtu.be/Nvl3iClQd4s,
PSM,video,"44 NTEP   New strategies, Organisation , Evaluation",https://youtu.be/2XDkZjImyKk,
PSM,video,"45 NACP   Target , Diagnosis , Management",https://youtu.be/4KxfXTGnDls,
PSM,video,"46 NACP   Strategies , Organisation , Indicators",https://youtu.be/OnzsphsX50U,
PSM,video,47 Malarial Epidemiology,https://youtu.be/H0g4l2vu4kk,
PSM,video,48 NVBDCP   Diagnosis and Treatment,https://youtu.be/jGof5i7J_NY,
PSM,video,49 NVBDCP   Strategies,https://youtu.be/vy4CWRjo1xg,
PSM,video,50 NVBDCP   Indicator and Recent updates,https://youtu.be/FX6jpu42SZ8,
PSM,video,51 Japanease Encephalities,https://youtu.be/r7SF_AbFKWo,
PSM,video,52 Dengue,https://youtu.be/a5hk4Uhy6Xo,
PSM,video,53 Lymphatic Filariasis,https://youtu.be/sQVZmvTAx7M,
PSM,video,54 Kala Azar,https://youtu.be/7DR5shUGMb8,
PSM,video,55 National Leprosy Eradication Program,https://youtu.be/QuenQa1W6xU,
PSM,video,56 National Polio Surveillance Program,https://youtu.be/6Gy_AomrhfM,
PSM,video,"57 NIDDCP, IDSP and ICDS",https://youtu.be/XPZV0mNijYs,
PSM,video,58 ESI and Factories Act,https://youtu.be/jUI-jp4LtYQ,
PSM,video,59 NHMP and National Health Policy 2017,https://youtu.be/Aa0yeWlBOxs,
PSM,video,60 Recent advances in community medicine 2022,https://youtu.be/2TsowHaeCmY,
PSM,video,61 Demographic cycle,https://youtu.be/c6NTxKcQhyA,
PSM,video,62 Demographic Trends,https://youtu.be/kkjOPOCx7RY,
PSM,video,63 Fertility Rates,https://youtu.be/eu0n5S_yR0Q,
PSM,video,64 Survey Technique,https://youtu.be/qe8XXXaGr8Q,
PSM,video,65 Death certificates and Cause of death 2019 report,https://youtu.be/yx2EWJZAItQ,
PSM,video,66 Family Planning and Contraception Part 1,https://youtu.be/4UXyMPhZbWA,
PSM,video,67  Family Planning and Contraception Part 2,https://youtu.be/vNsNGs8YG5Q,
PSM,video,68 National Family Planning Program,https://youtu.be/VYq7lVZQr9Q,
PSM,video,69 Indicator of MCH care,https://youtu.be/rTiyBVi1VBM,
PSM,video,70 Preventive obstetrics,https://youtu.be/uFEL_ACyEAw,
PSM,video,71 Preventive Paediatrics   Early Care,https://youtu.be/QgJuECF5fD8,
PSM,video,72 Preventive Paediatric   Growth and Development,https://youtu.be/F7BILtc77gU,
PSM,video,73 Social Paediatrics,https://youtu.be/9tMvD-RVjH8,
PSM,video,74 RMNCH+A Part 1,https://youtu.be/xIrqG4dQDO0,
PSM,video,75 RMNCH+A Part 2,https://youtu.be/nbdrDhasHfk,
PSM,video,76 Immunisation Basics,https://youtu.be/2Thc9_R1c20,
PSM,video,77 National Immunization Schedule,https://youtu.be/ljKo_0iV2zY,
PSM,video,78 Immunization FAQS,https://youtu.be/ds4_Fqiv7pU,
PSM,video,79 Cold Chain,https://youtu.be/RqUMgG6VxzI,
PSM,video,"80 Vaccine Strains , GVAP, MCP Cards",https://youtu.be/f7KnyriOpts,
PSM,video,"81 Vaccine in special situation , Waste Management and AEFI",https://youtu.be/VTD3_70wT6U,
PSM,video,82 Nutrition   Concepts and Macronutrients,https://youtu.be/nH4DHq8pS-w,
PSM,video,83 Nutrition   Micronutrients and RDA 2020,https://youtu.be/6j_UcbYXaXI,
PSM,video,"84 Nutrition   Food Product , Adulterants and Standard",https://youtu.be/Po74aEPhR2o,
PSM,video,85 Social Medicine and Health,https://youtu.be/5C5wjFrcu-I,
PSM,video,86 Air and Meteorology,https://youtu.be/z_3ZRRr4zo4,
PSM,video,87 Water Part 1,https://youtu.be/hfzWxHKUaRo,
PSM,video,88 Water Part 2,https://youtu.be/lEtRwrSKd6k,
PSM,video,"89 Housing , Ventilation , Lights , Sound and Radiation",https://youtu.be/s3jKf6aeoXI,
PSM,video,90 Waste and Sewage Disposal,https://youtu.be/o7IFuxPL6vQ,
PSM,video,91 Entomolgy   Mosquitoes,https://youtu.be/j6UbTgfNNpo,
PSM,video,"92 Entomology   Lice, Ticks, Mites, Sandfly",https://youtu.be/Ncd-uaSqBYg,
PSM,video,93 Mosquitoes control measures and Insecticides,https://youtu.be/lCI69eN_4E8,
PSM,video,94 Biomedical Waste Management,https://youtu.be/wNjHKu3LaT4,
